COMPANY 1	COMPANY 2	STREET	BUILDING	STREET2	POSTAL CODE	CITY DISTRICT	CITY	COUNTRY	CONTINENT	TELEPHONE 1	EMAIL 1	URL 1	ROOMS	STARS	GEO LATITUDE	GEO LONGITUDE
Pension	Latemar	Europastraße	18		39052		Kaltern an der Weinstraße	Italy	Europe	+39-0471-963083	pension-latemar@gmx.it	www.pensionlatemar.com	14	2	46.40901391372471	11.237876415252686
Hotel	Das Wanda	Garnellenweg	18		39052	Oberplanitzing	Kaltern an der Weinstraße	Italy	Europe	+39-0471-669011	info@das-wanda.com	www.das-wanda.com	12	4	46.427295848477925	11.243527829647064
Urlaub auf dem Bauernhof	Villa Pernstich	Garnellenweg	15/B		39052	Mitterdorf	Kaltern an der Weinstraße	Italy	Europe	+39-0471-1886332	info@gallorosso.it	www.roterhahn.it	3		46.42114502729016	11.23913824561896
Urlaubsbauernhof	Göllerhof	Göllerweg	1/A		39052	Mitterdorf	Kaltern an der Weinstraße	Italy	Europe	+39-0471-964482	info@gallorosso.it	www.roterhahn.it	5	3	46.41371251415838	11.237388253211975
Hotel	Seehotel Ambach	Klughammer	3		39052		Kaltern an der Weinstraße	Italy	Europe	+39-0471-960098	info@seehotel-ambach.com	www.seehotel-ambach.com	27	3	46.3852724	11.2692087
Urlaub auf dem Bauernhof	Gschlösslhof	Malga	8/B		39052		Kaltern an der Weinstraße	Italy	Europe	+39-338-2025895	info@gallorosso.it	www.gallorosso.it	4		46.4034704078487	11.233102083206177
Urlaubsbauernhof	Haus Sepp	Maria-Theresien-Straße	6		39052		Kaltern an der Weinstraße	Italy	Europe	+39-0471-963029	haus.sepp@gmail.com		3		46.4167	11.2442113
Residenz	Prunarhof	Marienweg	2		39052		Kaltern an der Weinstraße	Italy	Europe	+39-0471-962025	info@prunarhof.it	www.prunarhof.it	6	4	46.41736515637347	11.231339871883392
Urlaubsbauernhof	Siganatenhof	Marienweg	2/A		39052		Kaltern an der Weinstraße	Italy	Europe	+39-0471-962025	info@gallorosso.it	www.roterhahn.it	4	4	46.41714326212477	11.23103141784668
Boutique Apartments	Gius - La Diffusa	Marktplatz	4/10		39052		Kaltern an der Weinstraße	Italy	Europe	+39-0471-963295	welcome@designhotel-kaltern.com	www.designhotel-kaltern.com	3		46.41328815074683	11.246054139881153
Apartments	Haus Gregori	Mendelstraße	20		39052		Kaltern an der Weinstraße	Italy	Europe	+39-0471-964804	info@hausgregori.com	www.hausgregori.com	3	4	46.413935651070844	11.236939938508158
Urlaub auf dem Bauernhof	Gartenheim	Oberplanitzing	16		39052		Kaltern an der Weinstraße	Italy	Europe	+39-0471-669109	info@gallorosso.it	www.gallorosso.it	4		46.43609914202976	11.249366998672485
Gästehaus	Weidlhof	Oberplanitzing	23		39052		Kaltern an der Weinstraße	Italy	Europe	+39-0471-669179	stefan.wolkan@rolmail.net	www.weidlhof.it	6		46.43799968527978	11.253100633621216
Hotel	Römerrast	Oberplanitzing	40		39052	Oberplanitzing	Kaltern an der Weinstraße	Italy	Europe	+39-0471-669097	info@roemerrast.com	www.roemerrast.com	30	3	46.43828572676967	11.248307526111603
Hotel	Das Kaltern „Planitzingerhof“	Oberplanitzing	65		39052	Oberplanitzing	Kaltern an der Weinstraße	Italy	Europe	+39-0471-662136	info@daskaltern.it	www.daskaltern.it	39	3	46.43487420297709	11.247205138206482
Hotel Restaurant	Tannhof	Oberplanitzing	78		39052	Oberplanitzing	Kaltern an der Weinstraße	Italy	Europe	+39-0471-669077	info@tannhof.it	www.tannhof.it	36	3	46.42919451061394	11.243632435798645
Urlaub auf dem Bauernhof	Premstalerhof	Oberplanitzing	4/a		39052	Unterplanitzing	Kaltern an der Weinstraße	Italy	Europe	+39-0471-669009	info@gallorosso.it	www.roterhahn.it	6		46.43254205839232	11.250446319318144
Urlaubsbauernhof	Gutshof Sinn	Oberplanitzing	67/A		39052		Kaltern an der Weinstraße	Italy	Europe	+39-0471-669526	info@gallorosso.it	www.roterhahn.it	4		46.43326892352558	11.247071027755737
Designhotel	Panorama	Penegalweg	21		39052		Kaltern an der Weinstraße	Italy	Europe	+39-0471-963205	info@designhotel-panorama.com	www.designhotel-panorama.com	20	4	46.41863733263729	11.24188631772995
Genusshotel	Badl	Pfuß	34		39052		Kaltern an der Weinstraße	Italy	Europe	+39-0471-963305	info@hotelbadl.com	www.quality-hotels.it	30	4	46.41256908091323	11.231919765341445
Hotel garni	Panorama - Dependance	Preyweg	11		39052		Kaltern an der Weinstraße	Italy	Europe	+39-0471-963205	info@designhotel-panorama.com	www.designhotel-panorama.com	20	3	46.41863585340237	11.241807460719428
Residence	Haus Karin	Rebschulweg	11		39052		Kaltern an der Weinstraße	Italy	Europe	+39-340-0977578	haus.karin@dnet.it	www.hauskarin.info	9	2	46.42027928370522	11.248911023139954
Hotel garni	Peterlinhof	Saltnerweg	11		39052		Kaltern an der Weinstraße	Italy	Europe	+39-0471-962677	info@peterlinhof.it	www.peterlinhof.it	12	3	46.42122819056096	11.243298768931709
Hotel garni	Torgglhof	Saltnerweg	30		39052		Kaltern an der Weinstraße	Italy	Europe	+39-0471-962316	info@torgglhof.it	www.torgglhof.it	32	4	46.4198427	11.2433038
Gästehaus	Rebschulhof	Saltnerweg	32		39052		Kaltern an der Weinstraße	Italy	Europe				6		46.420898026616946	11.244295242466706
B&B Boutiquehotel	Feldererhof	Saltnerweg	4c		39052		Kaltern an der Weinstraße	Italy	Europe	+39-0471-962545	info@vinumhotels.com	www.vinumhotels.com	20	4	46.417132907082895	11.241446971762343
Pension	Christl	St. Anton	23c		39052		Kaltern an der Weinstraße	Italy	Europe	+39-0471-963173	info@pension-christl.it	www.pension-christl.it	20	3	46.4095169	11.231369399999949
Hotel	Thalhof am See	St. Josef am See	10		39052	St. Josef am See	Kaltern an der Weinstraße	Italy	Europe	+39-0471-960163	info@thalhof.it	www.thalhof.it	41	4	46.38579532830187	11.25573992729187
Hotel-Restaurant-Terrassencafé	Seegarten	St. Josef am See	17		39052	St. Josef am See	Kaltern an der Weinstraße	Italy	Europe	+39-0471-960260	info@seegarten.it	www.seegarten.it	33	4	46.383925129036875	11.25823867314466
Landgasthof & weingut	Seeperle	St. Josef am See	28		39052	St. Josef am See	Kaltern an der Weinstraße	Italy	Europe	+39-0471-960158	info@seeperle.com	www.seeperle.com	13	3	46.385984046871336	11.254098415374756
Hotel garni	Sonnleitenhof	St. Josef am See	34		39052	St. Josef am See	Kaltern an der Weinstraße	Italy	Europe	+39-0471-960237	info@sonnleitenhof.it	www.sonnleitenhof.it	19	3	46.38341593821468	11.254098415374756
Hotel garni	Seeberg	St. Josef am See	53		39052	St. Josef am See	Kaltern an der Weinstraße	Italy	Europe	+39-0471-960038	info@seeberg-kaltern.com	www.seeberg-kaltern.com	16	4	46.38188650313213	11.248986215718787
Pension & Weingut	Hasslhof	St. Josef am See	62		39052	St. Josef am See	Kaltern an der Weinstraße	Italy	Europe	+39-0471-960059	info@hasslhof.com	www.hasslhof.com	19	3	46.38003539776648	11.252220869064331
Hotel	Hasslhof	St. Josef am See	62		39052	St. Josef am See	Kaltern an der Weinstraße	Italy	Europe	+39-0471-960059	info@hasslhof.com	www.hasslhof.com	35	4	46.379996539763155	11.252354979515076
Urlaubsbauernhof	Seaberhof	St. Josef am See	51/A		39052	St. Josef am See	Kaltern an der Weinstraße	Italy	Europe	+39-0471-960139	info@gallorosso.it	www.gallorosso.it	6	3	46.38288860988796	11.249806880950928
Urlaub auf dem Bauernhof	Leuchtenhof	St. Josef am See	56A		39052	St. Josef am See	Kaltern an der Weinstraße	Italy	Europe	+39-0471-960577	info@gallorosso.it	www.roterhahn.it	5		46.37857320176375	11.24351978302002
Designhotel	Gius - La Residenza	Trutschstraße	1		39052	Trutsch	Kaltern an der Weinstraße	Italy	Europe	+39-0471-963295	info@vinumhotels.com	www.vinumhotels.com	9	4	46.40928910356614	11.247442245221464
Hotel	Weingarten	Unterplanitzing	9		39052		Kaltern an der Weinstraße	Italy	Europe	+39-0471-963387	info@hotel-weingarten.it	www.hotel-weingarten.it	43	3	46.42502180386885	11.252548098564148
Apartment	Romeo e Giuly	Via delle Fontane	20/a		39052		Kaltern an der Weinstraße	Italy	Europe				1		46.41789581548713	11.233447953960422
Garni	Brunnenhof	Weinbergweg	15		39052	Mitterdorf	Kaltern an der Weinstraße	Italy	Europe	+39-0471-963311	info@brunnenhof.it	www.brunnenhof.it	13	2	46.412522109196594	11.235907673835754
Urlaubsbauernhof	Stompferhof	Weinbergweg	1a/c	Markt	39052	Mitterdorf	Kaltern an der Weinstraße	Italy	Europe	+39-0471-962235	info@gallorosso.it	www.gallorosso.it	5		46.41114	11.239466
Wellnesshotel	Seeleiten	Weinstraße	30		39052	St. Josef am See	Kaltern an der Weinstraße	Italy	Europe	+39-0471-960200	info@seeleiten.it	www.seeleiten.it	64	5	46.38581753052038	11.253468096256256
Berggasthof	Bad Siess	Almweg	18		39054	Mittelberg	Ritten	Italy	Europe	+39-0471-356492	info@badsiess.com	www.badsiess.com	12	3	46.569976671735574	11.460446119308472
Chalet Suites & Spa	Grumer	Am Grumeregg	4		39054	Oberbozen	Ritten	Italy	Europe	+39-0471-345064	info@selectedhotels.it	www.selectedhotels.com	5	4	46.51447172344213	11.381476521492004
Hotel	Dolomitenblick	Ameiserstraße	40		39054	Klobenstein am Ritten	Ritten	Italy	Europe	+39-0471-356367	info@dolomitenblick.com	www.dolomitenblick.com	23	3	46.54262793773669	11.461701393127441
Gasthof	Steg	Brennerstraße	42		39054	Fraktion Atzwang	Ritten	Italy	Europe	+39-0471-353117	info@gasthof-steg.it	www.gasthof-steg.it	12	2	46.51366509439117	11.477515697479248
Urlaubsbauernhof & Pension-Cafè	Kircher	Dorf	4		39054	Lengstein am Ritten	Ritten	Italy	Europe	+39-0471-349027	erwinbauer@hotmail.de	www.pension-kircher-ritten.com	8	2	46.55476577790423	11.492868661880493
Hotel	Post Viktoria - Herrenhaus Post	Dorfstraße	1		39054	Oberbozen	Ritten	Italy	Europe	+39-0471-345365	info@post-victoria.com	www.post-victoria.com	54	3S	46.528282234519914	11.40332043170929
Hotel	Post Viktoria - Hotel Viktoria	Dorfstraße	2		39054	Oberbozen	Ritten	Italy	Europe	+39-0471-345365	info@post-victoria.com	www.post-victoria.com	31	3	46.535521	11.4603193
Gasthaus & Pizzeria	Babsi	Dorfstraße	4		39054	Oberbozen	Ritten	Italy	Europe	+39-0471-345385	info@babsi.it	www.babsi.it			46.528442779753284	11.403097808361053
Gasthof	Amtmann	Dorfstraße	12		39054	Lengmoos am Ritten	Ritten	Italy	Europe	+39-0471-356124	info@amtmann.it	www.amtmann.it	10	3	46.5363376	11.462756300000024
Gästehaus	Gloriette	Dorfstraße	15		39054	Oberbozen	Ritten	Italy	Europe	+39-0471-345423	info@gloriette-guesthouse.com	www.gloriette-guesthouse.com	15	3	46.52854611896283	11.404371857643127
Residence	Waldquell	Dorfstraße	20		39054	Lengmoos am Ritten	Ritten	Italy	Europe	+39-0471-356211	info@spoeglerhotels.com	www.spoeglerhotels.com	22	3	46.541943120432265	11.466911315656034
Hotel & Gutshof	Ansitz Kematen	Kemater Straße	29		39054	Klobenstein am Ritten	Ritten	Italy	Europe	+39-0471-356356	info@kematen.it	www.kematen.it	23	3	46.54646917520527	11.444508880595095
Ferienwohnung	Villa Gerda	Kirchweg	15		39054	Oberbozen	Ritten	Italy	Europe	+39-338-1456480	gutta.schmid@hotmail.com		1		46.52974756922425	11.407512644180315
Sporthotel	Spögler	Lengmoos	21	Strada Provinciale 73	39054	Lengmoos am Ritten	Ritten	Italy	Europe	+39-0471-356211	info@spoeglerhotels.com	www.spoeglerhotels.com	60	3	46.54353375782016	11.468017995357513
Gasthof	Schluff	Maria Himmelfahrterweg	2		39054	Oberbozen - Maria Himmelfahrt am Ritten	Ritten	Italy	Europe	+39-0471-345276	info@schluff.it	www.gasthof-schluff.com	7	2	46.524973420771104	11.391245126724243
Aparthotel	Sonnenresidence	Michael-Gamper-Weg	27		39054	Klobenstein am Ritten	Ritten	Italy	Europe	+39-0471-356450	info@spoeglerhotels.com	www.spoeglerhotels.com	37	3	46.5410896693554	11.458676308284339
Hotel	Linde	Michael-Gamper-Weg	31		39054	Klobenstein am Ritten	Ritten	Italy	Europe	+39-0471-356317	info@pension-linde.com	www.pension-linde.com	14	3	46.541362	11.458852
Pension	Rottensteiner	Miglerweg	5		39054	Oberbozen	Ritten	Italy	Europe	+39-0471-345264	info@hausrottensteiner.com	www.hausrottensteiner.com	6	3	46.534444999999998	11.400828000000001
Residenz	Am Kaiserweg	Mittelberg	45		39054	Mittelberg	Ritten	Italy	Europe	+39-0471-356572	info@spoeglerhotels.com	www.spoeglerhotels.com	11	3	46.55506162697276	11.476808488314418
Naturhotel	Wieserhof	Mittelberg	87		39054	Mittelberg	Ritten	Italy	Europe	+39-0471-358002	info@naturhotelwieserhof.com	www.naturhotelwieserhof.com	40	3	46.55655117643504	11.482418775558472
Panoramahotel	Unterinnerhof	Oberinn	13	Località Oberplatten	39054	Unterinn am Ritten	Ritten	Italy	Europe	+39-0471-365114			22	3	46.5425185	11.4584629
Gasthof	Bachmann	Oberinner Straße	7		39054	Oberinn am Ritten	Ritten	Italy	Europe	+39-0471-602158	info@bachmann-ritten.com	www.bachmann-ritten.com	12	1	46.56048	11.41608
Hotel	Dolomiten	Strickerboden	4		39054	Klobenstein am Ritten	Ritten	Italy	Europe	+39-0471-356134	info@hoteldolomiten.com	www.hoteldolomiten.com	18	3	46.537218530509925	11.462581157684326
Urlaub auf dem Bauernhof	Unterpfaffstall-Hof	Tannstraße	16		39054	Klobenstein am Ritten	Ritten	Italy	Europe	+39-0471-357156	info@gallorosso.it	www.gallorosso.it	4		46.56009228897338	11.45411878824234
Urlaub am Weinhof	Gstrein Hof	Unterplatten	6		39054	Unterinn am Ritten - Daunenstep	Ritten	Italy	Europe	+39-0471-365097	info@gallorosso.it	www.gallorosso.it	5		46.49671	11.42074
Urlaub auf dem Bauernhof	Sulfertaler Hof	Wangen	34	Schatten/Via Schattenseite 14	39054	Wangen	Ritten	Italy	Europe	+39-0471-602509	info@sulfertalerhof.it	www.sulfertalerhof.it	2		46.57151	11.39212
Aparthotel	Maier	Wolfsgruben	2		39054	Oberbozen	Ritten	Italy	Europe	+39-0471-345114	info@bikehotels.it	www.bikehotels.it	24	4	46.52512	11.42453
Hotel	Drei Birken	Wolfsgruben	5		39054	Oberbozen	Ritten	Italy	Europe	+39-0471-345175	info@dreibirken.it	www.dreibirken.it	12	3	46.52531298483651	11.42577588558197
Hotel	Am Wolfsgrubenersee	Wolfsgruben	14		39054	Oberbozen	Ritten	Italy	Europe	+39-0471-345119	info@hotel-wolfsgrubenersee.com	www.hotel-wolfsgrubenersee.com	25	3S	46.5210645902714	11.427159905433655
Hotel	Weihrerhof	Wolfsgruben	22		39054	Wolfsgruben	Ritten	Italy	Europe	+39-0471-345102	info@weihrerhof.com	www.weihrerhof.com	23	4	46.5208984864289	11.4175415039062
Hotel	Rinner	Wolfsgrubenerstraße	7		39054	Oberbozen	Ritten	Italy	Europe	+39-0471-345156	info@rinner.net	www.rinner.net	23	3	46.52868267404529	11.420824527740479
Panoramahotel	Am Hang	Wolfsgrubenerstraße	9		39054	Oberbozen	Ritten	Italy	Europe	+39-0471-345222	info@hotelamhang.it	www.hotelamhang.it	13	3	46.526556804644436	11.422508955001831
Urlaub am Bauernhof	Lanerhof	Wolfsgrubenerstraße	10		39054	Oberbozen	Ritten	Italy	Europe	+39-0471-345386	info@gallorosso.it	www.gallorosso.it	3		46.52833	11.4155
Urlaub am Bauernhof	Neuhof	Zaberbach	7-7a		39054	Klobenstein am Ritten	Ritten	Italy	Europe	+39-0471-356649	info@neuhof.it	www.neuhof.it	4		46.536712985382486	11.456369161605835
Hotel	Steinmannwald	Brennerstraße	51		39055	Steinmannwald bei Leifers	Leifers	Italy	Europe	+39-0471-954243	info@steinmannwald.com	www.steinmannwald.com	20	3S	46.43787168238197	11.345309615135193
Gasthof	Grosshaus	John-Fitzgerald-Kennedy-Straße	81		39055		Leifers	Italy	Europe	+39-0471-959835	albergocasagrande@libero.it	www.albergocasagrande.com	30	1	46.427990984645916	11.33903056383133
Hotel-Restaurant & Pension	Steiner	John-Fitzgerald-Kennedy-Straße	32/34		39055		Leifers	Italy	Europe	+39-0471-954225	info@hotelsteiner.com	www.hotelsteiner.com	58	3	46.42942005323038	11.3433837890625
Hotel	Rotwand	Kanonikus Michael Gamper Straße	2		39055	Steinmannwald bei Leifers	Leifers	Italy	Europe	+39-0471-954512	info@rotwand.com	www.rotwand.com	43	3	46.44404690187318	11.348174214363098
Gartenresidence	Stephanie	Kanonikus Michael Gamper Straße	2		39055	Steinmannwald bei Leifers	Leifers	Italy	Europe	+39-0471-954512	info@rotwand.com	www.rotwand.com	8		46.444252052794646	11.348876953125
Hotel	Raffl	St.-Jakob-Straße	218		39055	Sankt Jakob	Leifers	Italy	Europe	+39-0471-250194	info@raffl.it	www.raffl.it	40	3	46.45104562345235	11.335701942443848
Gasthof	Löwen	Dolomitenstraße	23		39056		Welschnofen	Italy	Europe	+39-0471-613169	info@loewen.it	www.loewen.it	15	2	46.426680201863256	11.524937152862549
Gasthof	Löwen Dip.	Dolomitenstraße	25		39056		Welschnofen	Italy	Europe	+39-0471-613169	info@loewen.it	www.loewen.it	6	2	46.4277237	11.5332096
Residence	Geigerhof	Karerseestraße	124		39056	Karersee - Pievalle	Welschnofen	Italy	Europe	+39-340-4016259	info@geigerhof.it	www.geigerhof.it	5	3	46.412712584621701	11.542124748229901
Residence Grand Hotel	Carezza	Karerseestraße	141		39056	Karersee	Welschnofen	Italy	Europe	+39-0471-618508	grandhotelcarezza@gmail.com	www.residencegrandhotelcarezza.it/	46	4	46.4070831078792	11.585179567337036
Apartment	Schloß Paschbach	Bergstraße	33		39057	Sankt Michael	Eppan an der Weinstraße	Italy	Europe	+39-0471-662588	info@schlosspaschbach.it	www.schlosspaschbach.it	1	3	46.46069118580614	11.252354979515076
Bed & Breakfast	Schloß Paschbach	Bergstraße	33		39057	Sankt Michael	Eppan an der Weinstraße	Italy	Europe	+39-0471-662588	info@schlosspaschbach.it	www.schlosspaschbach.it	8		46.460816825536966	11.252574920654297
Urlaub auf dem Weinbauernhof	Ansitz Weissenheim	Bergstraße	46		39057	Berg-Platzl	Eppan an der Weinstraße	Italy	Europe	+39-0471-660689	info@gallorosso.it	www.roterhahn.it	1		46.46623	11.24754
Urlaub auf dem Bauernhof	Tinnerhof	Gaiderweg	22		39057	Gaid	Eppan an der Weinstraße	Italy	Europe	+39-0471-664630	info@gallorosso.it	www.roterhahn.it	2		46.51694137364044	11.204338073730469
Ferienhaus	Villa Missian	Hocheppaner Weg	12		39057	Hocheppan	Eppan an der Weinstraße	Italy	Europe				1		46.49380126177474	11.245393306016922
Residence	Eppanerhof	Johann-Georg-Platzer-Straße	50		39057	Sankt Michael	Eppan an der Weinstraße	Italy	Europe	+39-0471-662156	info@eppanerhof.com	www.eppanerhof.com	13	3	46.45732282436159	11.259216070175171
Pension	Aurora	Kalterer Straße	21		39057	Sankt Michael	Eppan an der Weinstraße	Italy	Europe	+39-0471-662256	info@pension-aurora.com	www.pension-aurora.com	13	2	46.451991777168836	11.260887086391449
Hotel Restaurant	Christof	Krafußweg	21		39057	Sankt Michael	Eppan an der Weinstraße	Italy	Europe	+39-0471-662349	info@christof-eppan.com	www.christof-eppan.com	22	4	46.45840375296048	11.257738173007965
Hotel	Weinegg	Lammweg	22		39057	Girlan	Eppan an der Weinstraße	Italy	Europe	+39-0471-662511	info@selectedhotels.it	www.weinstrassenhotels.com	55	5	46.45569861950826	11.281624585390091
Ferienhaus	Schloß Freudenstein - Pförtnerhaus	Matschatscher Weg	2		39057	Sankt Michael	Eppan an der Weinstraße	Italy	Europe	+39-335-7198411	info@vilafreudenstein.eu	www.villafreudenstein.eu	1		46.461528895464554	11.246976104229702
Gasthof	Steinegger	Matschatscher Weg	9		39057	Berg - Steinegger	Eppan an der Weinstraße	Italy	Europe	+39-0471-662248	info@steinegger.it	www.steinegger.it	40	3	46.45486	11.24061
Weingut	Wolkanhof	Matschatscher Weg	12/C		39057	Berg - St. Michael	Eppan an der Weinstraße	Italy	Europe	+39-0471-660145	info@gallorosso.it	www.gallorosso.it	4		46.4612924	11.247383799999966
Urlaub auf dem Bauernhof	Huebenburg	Missianer Weg	1/B		39057	St. Pauls	Eppan an der Weinstraße	Italy	Europe	+39-0471-665723	info@gallorosso.it	www.roterhahn.it	4		46.475241294985224	11.252210140228271
Garni	Unterhabsbergerhof	Montiggler Straße	74		39057	Montiggl	Eppan an der Weinstraße	Italy	Europe	+39-0471-664529	info@unterhabsbergerhof.com	www.unterhabsbergerhof.com	9	3	46.4371666	11.2845494
Gartenhotel	Moser	Montiggler Straße	104		39057	Montiggl	Eppan an der Weinstraße	Italy	Europe	+39-0471-662095	info@familienhotels.com	www.familienhotels.com	44	4S	46.41872608183632	11.283521671874723
Landgasthof	Kreuzstein	Perdoniger Weg	60		39057	Sankt Michael	Eppan an der Weinstraße	Italy	Europe	+39-0471-664025	info@kreuzstein.com	www.kreuzstein.com	12	3	46.47057888510606	11.242318153381348
Hotel	Schloß Englar	Pigenoer Weg	42c		39057	Sankt Michael	Eppan an der Weinstraße	Italy	Europe	+39-0471-662628	info@schloss-englar.it	www.schloss-englar.it	11	3	46.45102867623771	11.25034040740968
Pension	Steingarten	Rittsteinweg	67		39057	Gand - Sankt Michael	Eppan an der Weinstraße	Italy	Europe	+39-0471-664666	info@steingarten.it	www.steingarten.it	20	3	46.44482499271793	11.255812346935272
Hotel	Waldhof	Runggweg	14/C		39057	Girlan	Eppan an der Weinstraße	Italy	Europe	+39-0471-662441	info@waldhof.com	www.waldhof.com	29	4	46.451653991839855	11.284749307518041
Urlaubsbauernhof	Lavendelhof	Runggweg	16B		39057	Girlan	Eppan an der Weinstrasse	Italy	Europe	+39-0471-661584	info@gallorosso.it	www.roterhahn.it	3		46.45160740420388	11.287014484405518
Frühstückspension & Weingut	Ebnerhof	Schreckbichl	37		39057	Girlan	Eppan an der Weinstraße	Italy	Europe	+39-0471-662717	info@ebnerhof.com	www.ebnerhof.com	12	3	46.45542883790138	11.29517912864685
Urlaubsbauernhof	Lanserhof	Schreckbichl	37/A		39057		Eppan an der Weinstraße	Italy	Europe	+39-0471-661211	info@gallorosso.it	www.roterhahn.it	5		46.45497242350946	11.295372247695923
Privatzimmer & Penthouse	Ansitz Wendelstein	St.-Anna-Weg	9a		39057	Sankt Michael	Eppan an der Weinstraße	Italy	Europe	+39-0471-1880725	hilde.niedermayr@rolmail.net	www.ansitz-wendelstein.com	3	3	46.45305494250985	11.258417999093354
Urlaubsbauernhof-Gästehaus	Mair	St.-Justina-Straße	53		39057		Eppan an der Weinstraße	Italy	Europe	+39-339-1709039		www.gaestehaus-mair.it	5		46.47054584109222	11.253090307865136
Hotel	Lambrechtshof	Stanis Gruber Str.	2	off Badlweg	39057		Eppan an der Weinstraße	Italy	Europe	+39-0471-662280	info@lambrechtshof.com	www.lambrechtshof.com	41	4	46.44801301610874	11.253925412893295
Landgasthof	Turmbach	Turmbachweg	4		39057	Sankt Michael - Berg	Eppan an der Weinstraße	Italy	Europe	+39-0471-662339	gasthof@turmbach.com	www.turmbach.com	15	3	46.4594005	11.248334
Gästehaus	Rohregger	Turmbachweg	25		39057	Sankt Michael - Berg	Eppan an der Weinstraße	Italy	Europe	+39-0471-662256	info@pension-aurora.com			2	46.45548842992757	11.241318458197043
Appartement Hotel Wellness & Beauty	Matscher	Turmbachweg	33		39057	Sankt Michael - Berg	Eppan an der Weinstraße	Italy	Europe	+39-0471-664014	info@ferien-suedtirol.com	www.ferien-suedtirol.com	24	4	46.45548842992757	11.241318458197043
Blumenhotel	Ansitz Angerburg	Unteralber Straße	16		39057	Sankt Michael	Eppan an der Weinstraße	Italy	Europe	+39-0471-662107	info@hotel-angerburg.com	www.hotel-angerburg.com	32	3	46.453174446200386	11.26135915517807
Hotel	Linger	Von Naunweg	21		39057	Girlan	Eppan an der Weinstraße	Italy	Europe	+39-0471-663016	info@hotel-linger.com	www.hotel-linger.com	23	3	46.4629814	11.282037
Hotel	Alexandres	Weingüterweg	28c		39057	Untere Gand	Eppan an der Weinstraße	Italy	Europe	+39-0471-660270	info@pensionalexandres.it	www.alexandres.it	28	3	46.44560676876357	11.260233968496323
Hotel	Sigmundskron	Weinstraße	66		39057	Frangart	Eppan an der Weinstraße	Italy	Europe	+39-0471-633205	info@sigmundskron.com	www.sigmundskron.com	20	3	46.47541862123193	11.299717426300049
Pension - Winzerhof - Weingut	Landhaus Weingut	Weinstraße	32/A		39057	Girlan	Eppan an der Weinstraße	Italy	Europe	+39-0471-664128	info@landhaus-weingut.com	www.landhaus-weingut.com	12	3	46.47171866323456	11.294664144515991
Hotel	Alpenblick	Astfeld	41		39058		Sarntal	Italy	Europe	+39-0471-623183	info@alpenblick.bz.it	www.alpenblick.bz.it	26	3	46.66691765881867	11.365436911582947
Urlaub auf dem Bauernhof	Hintermurr Hof	Außerpens	6		39058	Außerpens	Sarntal	Italy	Europe	+39-0471-627233	info@gallorosso.it	www.roterhahn.it	3		46.77039280731285	11.367789208889008
Ferienwohnungen	Villa Lageder	Burgfrieden	6		39058		Sarntal	Italy	Europe	+39-0471-975878	service@villa-lageder.com	www.villa-lageder.com	6		46.642052326567466	11.35836124420166
Gasthof	Bundschen	Dick	6		39058		Sarntal	Italy	Europe	+39-0471-623161	gasthof.bundschen@rolmail.net		12	2	46.614014033805624	11.373896598815918
Restaurant & Residence	Fischerwirt	Durnholz	16		39058	Weißenbach	Sarntal	Italy	Europe	+39-0471-625523	info@fischerwirt.it	www.fischerwirt.it	5	3S	46.74167897257842	11.441876226086379
Urlaub auf dem Bauernhof	Huterhof	Innerpens	32		39058	Pens	Sarntal	Italy	Europe	+39-333-7751985	info@gallorosso.it	www.roterhahn.it	3		46.779454501291035	11.41727328300476
Alpenhotel	Penserhof	Innerpens	41	off Strada Statale 508	39058	Pens - Innerpens	Sarntal	Italy	Europe	+39-0471-627122	alpenhotel@penserhof.com	www.penserhof.com	22	3	46.78005072309469	11.412476152181625
Hotel	Olympia	Kellerburgweg	10		39058	Sarnthein	Sarntal	Italy	Europe	+39-0471-623213	info@hotel-olympia.net	www.hotel-olympia.net	28	3	46.64482552659189	11.358570456504822
Hotel-Gasthof	Höllriegl	Klara-von-Pölt-Weg	9		39058	Sarnthein	Sarntal	Italy	Europe	+39-0471-623077	info@hoellriegl.com	www.hoellriegl.com	13	3S	46.64342976455898	11.357783803041116
Urlaub auf dem Biohof	Hamann	Muls	13		39058	Weißenbach	Sarntal	Italy	Europe	+39-0471-627246	info@gallorosso.it	www.roterhahn.it	3		46.75340973641361	11.358972787857056
Ferienhaus	Bad Stube	Muls	18		39058	Weißenbach	Sarntal	Italy	Europe				1		46.761713951925074	11.3653564453125
Urlaub auf dem Bauernhof	Rabensteiner Hof	Muls	6a		39058		Sarntal	Italy	Europe	+39-0471-627147	info@gallorosso.it	www.roterhahn.it	2	2	46.7425	11.35371
Pension	Hofer-Hof	Niederwangen	5/22		39058		Sarntal	Italy	Europe	+39-0471-623253	pension.hoferhof@brennercom.net		12	1	46.58039	11.38363
Apartment	Hüberhof	Nordheim	19		39058	Astfeld - Nordheim	Sarntal	Italy	Europe	+39-338-2207063	hueberhof@gmail.com		1		46.657814160021466	11.360178470903747
Garni Apartments	Hüber	Nordheim	68		39058		Sarntal	Italy	Europe	+39-0471-623117	info@garnihueber.com	www.garnihueber.com	7	3	46.6585382	11.3603865
